643,756
163,85
310,146
45,140
226,52
463,46
168,1230
289,540
817,957
110,148
28,376
449,763
4,192
37,9
336,256
1327,1036
65,48
285,297
1087,337
25,52
193,358
1355,642
2310,295
57,60
182,107
131,60
298,579
957,3959
10,19
1567,997
500,1436
244,38
74,325
1078,1321
67,204
78,238
59,20
206,619
757,752
640,236
254,1080
1784,1029
79,1293
687,1254
38,86
243,302
718,1294
270,995
951,515
950,381
658,423
761,298
411,192
379,558
337,595
210,978
184,210
292,310
4,7
371,143
469,90
1141,1109
1263,248
136,80
165,172
1937,432
177,523
70,304
258,814
3020,838
176,1785
139,2313
114,60
537,286
45,389
657,53
55,352
4,65
64,21
1143,585
112,387
154,179
15,84
32,60
195,67
12,805
176,257
702,1234
15,123
15,2101
641,1036
197,55
1081,1044
1729,261
329,682
502,264
193,11
297,211
2252,133
77,349
425,474
49,191
27,13
176,147
1559,1249
1384,1297
4,197
13,87
54,39
182,764
232,132
41,53
97,38
6,56
53,33
32,161
884,436
2,53
660,214
2462,300
340,236
1089,744
85,294
57,57
194,21
2029,179
1220,457
114,92
352,92
783,1192
827,263
1698,1254
104,66
182,191
124,110
1706,906
131,157
264,99
331,680
52,102
116,529
20,242
488,586
125,49
82,220
241,260
57,26
62,23
145,1707
36,2111
251,510
1745,241
346,156
24,170
491,63
787,722
355,1145
19,37
22,55
1108,34
1242,1496
1121,980
266,1625
169,145
435,1478
1089,227
109,2667
6,27
640,348
25,38
1162,954
916,572
456,627
62,159
540,1295
30,55
154,1933
377,462
351,440
94,762
721,751
289,250
432,330
1100,944
36,80
26,543
14,27
1401,525
384,204
2883,2314
226,98
59,22
747,123
41,12
21,18
185,217
728,813
213,451
13,30
29,58
