46.8,237.57
13.65,75.09
26,155.65
31.2,275.8
256.53,425.98
10.4,16.38
109.2,1043.11
15.61,185.68
19.51,161.11
13.65,150.19
166.4,666.28
130,305.83
20.8,150.18
149.07,274.43
12.13,120.15
57.2,278.53
145.6,236.2
10.4,111.95
20.9,146.28
27.31,165.2
15.6,131.07
105.73,1037.65
343.2,671.74
15.6,229.37
170.68,122.88
26,58.71
29.26,172.03
26,344.06
19.51,189.78
142.13,204.8
175.56,628.05
15.61,157.01
5.2,27.31
58.52,122.88
189.21,573.44
175.56,715.43
10.4,16.38
17.56,178.86
74.13,399.36
32.93,308.56
15.6,217.09
35.11,176.13
52,436.91
146.3,266.24
20.8,124.24
58.52,204.8
134.6,111.96
3.47,2.73
29.47,172.03
104,966.65
24.27,144.72
29.47,244.39
52,300.37
10.4,87.38
29.47,199.34
45.07,245.76
175.56,404.14
31.2,161.11
99.48,382.29
38.13,212.99
13.87,155.65
26,98.3
115.09,348.16
23.41,263.51
48.53,207.53
24.27,193.88
15.6,174.76
46.82,395.26
133.47,226.64
31.2,193.87
3.47,38.23
31.2,218.45
29.47,181.59
10.4,240.3
57.2,236.2
26,180.22
148.25,379.56
181.41,333.14
48.53,252.58
29.47,120.15
