220.43,546.13
170.68,122.88
26,245.76
5.85,143.36
10.4,98.3
5.85,148.82
13.87,65.53
35.11,188.41
680.78,335.87
17.56,234.84
24.27,75.09
36.4,202.07
79.73,197.97
200.92,252.58
28.8,155.65
15.61,155.65
41.6,244.39
3.47,103.76
170.68,122.88
19.07,258.05
56.57,181.59
26,71
52.67,178.86
12.13,185.68
26,177.49
189.21,253.95
58.52,188.42
193.12,274.43
29.47,176.13
118.99,311.29
110.93,200.7
17.33,207.53
15.61,180.22
27.73,294.91
27.73,249.85
116.13,397.31
45.07,259.41
542.53,638.97
15.6,167.93
146.3,192.51
31.2,192.51
19.07,181.59
17.33,165.2
19.07,139.26
19.07,118.78
29.47,229.37
52.67,182.95
130,210.26
31.2,286.72
57.2,238.93
130,212.99
27.73,124.24
13.65,180.22
1.95,122.88
15.61,141.99
10.4,163.84
130,353.62
146.3,327.68
35.11,151.55
117.04,110.59
9.75,158.38
10.4,161.11
31.2,234.83
44.87,368.64
37.06,159.74
493.52,688.13
109.2,219.82
27,124.24
350.13,808.28
27.31,125.61
122.89,375.46
32.93,207.53
103.39,339.97
76.08,311.29
109.2,187.05
9.75,117.42
27.73,174.76
243.83,585.73
22.53,125.61
5.85,163.84
7.8,135.17
22.53,152.92
120.94,88.74
39.01,342.01
149.07,259.41
6.93,98.3
22.53,163.84
10.4,16.38
1.95,155.65
26,180.22
26,53.25
13.65,200.7
20.8,152.92
19.51,203.43
19.07,191.14
45.07,270.33
32.93,271.7
146.3,200.7
13.65,172.03
13.87,191.14
33.16,163.84
273.09,480.6
32.93,180.22
3.47,86.01
36.4,217.09
26,92.84
10.4,120.15
162.93,245.76
15.61,143.36
19.07,122.88
55.47,573.44
29.47,253.95
224.33,443.73
13.65,155.65
5.85,35.5
1572.24,745.47
48.53,266.24
26,131.07
19.51,141.99
27.73,152.92
5.2,143.36
21.46,207.53
152.53,200.7
36.4,191.15
135.2,192.51
31.2,266.24
113.14,368.64
26,102.4
26,81.92
19.07,204.8
19.07,338.6
240.93,387.75
78.03,331.77
22.53,196.61
56.57,167.93
19.07,152.92
26,252.58
22.53,132.44
69.33,333.14
115.09,353.62
117.87,311.29
15.6,152.92
26,69.63
177.51,491.52
78,675.84
117.04,446.46
26,212.99
142.13,253.95
225.33,409.6
31.2,133.8
31.2,163.84
29.47,188.41
56.57,325.63
32.93,275.8
17.56,203.43
29.47,360.45
20.8,166.57
25.36,151.55
13.87,49.15
26,80.55
15.6,57.34
13.65,150.18
21.46,174.76
20.8,215.72
5.85,136.53
146.3,266.24
17.56,155.65
87.78,344.06
13.87,163.84
85.83,385.02
674.93,338.6
29.47,208.89
52,154.28
195.07,300.37
170.68,122.88
9.75,143.36
22.53,137.9
10.4,118.78
17.33,90.11
15.61,163.84
15.6,139.26
27.73,180.22
9.75,135.17
15.61,212.99
21.46,144.72
26,212.99
142.13,292.18
29.47,210.26
26,158.38
19.07,124.24
26,144.72
175.56,297.64
34.67,240.3
56.57,192.51
1.73,16.38
32,124.45
282.53,830.12
27.73,232.1
130,395.94
22.53,200.7
