220.43,546.13
170.68,122.88
26,245.76
5.85,143.36
10.4,98.3
5.85,148.82
13.87,65.53
35.11,188.41
680.78,335.87
17.56,234.84
24.27,75.09
36.4,202.07
79.73,197.97
200.92,252.58
28.8,155.65
15.61,155.65
41.6,244.39
3.47,103.76
170.68,122.88
19.07,258.05
56.57,181.59
26,71
52.67,178.86
12.13,185.68
26,177.49
189.21,253.95
58.52,188.42
193.12,274.43
29.47,176.13
118.99,311.29
110.93,200.7
17.33,207.53
15.61,180.22
27.73,294.91
27.73,249.85
116.13,397.31
45.07,259.41
542.53,638.97
15.6,167.93
146.3,192.51
31.2,192.51
19.07,181.59
17.33,165.2
19.07,139.26
19.07,118.78
29.47,229.37
52.67,182.95
130,210.26
31.2,286.72
57.2,238.93
130,212.99
27.73,124.24
13.65,180.22
1.95,122.88
15.61,141.99
10.4,163.84
130,353.62
146.3,327.68
35.11,151.55
117.04,110.59
9.75,158.38
10.4,161.11
31.2,234.83
44.87,368.64
37.06,159.74
493.52,688.13
109.2,219.82
27,124.24
350.13,808.28
27.31,125.61
122.89,375.46
32.93,207.53
103.39,339.97
76.08,311.29
109.2,187.05
9.75,117.42
27.73,174.76
243.83,585.73
22.53,125.61
5.85,163.84
