8,12,1
1599,1755,1
669,139,3
353,580,1
14,8,1
1129,56,1
10,10,1
582,673,2
65,130,2
4,2030,2
264,2365,2
3741,293,1
1011,23,2
343,6,1
193,26,1
16,14,1
653,558,1
700,2393,1
369,1179,1
15,179,3
388,264,1
9,10,3
29,14,1
686,252,2
212,49,2
279,85,2
40,112,1
18,358,1
29,1,3
61,66,1
7,54,3
133,222,2
8,224,1
742,186,1
24,30,2
908,843,1
621,144,1
49,240,2
1771,71,1
1988,1445,3
1845,29,2
2709,1776,1
19,430,1
589,638,3
299,23,2
626,2146,1
151,109,3
46,36,1
36,123,1
20,76,1
15,318,3
43,98,1
314,6,2
79,500,2
151,1825,2
26,6,1
919,577,3
304,439,2
358,359,3
443,407,1
599,560,2
21,35,3
527,917,2
373,144,3
302,420,1
6,52,3
1040,130,2
296,1435,1
24,1,1
90,57,1
29,36,2
1358,516,2
46,228,1
6,23,2
21,53,1
235,64,1
8,25,1
462,131,2
43,83,1
452,427,1
569,494,1
1665,114,2
107,11,2
494,149,1
243,2,2
56,150,1
128,84,2
141,68,3
372,801,2
191,80,1
33,57,3
175,1390,1
2017,896,1
54,12,3
1240,898,2
2116,3090,1
2883,383,1
900,74,3
291,115,3
77,21,2
542,557,3
31,100,1
12,3,1
96,48,2
320,675,2
64,81,1
91,349,1
761,899,1
196,774,3
2,291,2
11,337,3
106,100,1
5,641,2
1,16,2
799,128,3
1345,263,3
33,188,1
671,297,3
68,151,3
63,695,1
66,13,2
72,6,1
414,2400,1
624,630,2
272,300,1
609,457,1
634,595,1
309,1160,2
8,88,2
761,276,1
439,522,2
80,1,3
85,29,1
157,35,1
202,452,1
17,6,2
82,230,2
6275,440,1
302,609,2
11,139,2
434,1948,1
1224,817,3
1213,1171,1
43,289,1
24,46,1
217,280,1
51,774,1
1058,1989,2
34,2,1
198,792,2
1199,899,1
102,217,1
193,636,2
98,119,1
48,679,3
229,144,3
286,65,2
189,34,1
49,130,3
827,639,1
198,820,3
238,99,1
219,402,1
48,164,2
82,128,1
26,49,1
112,99,3
184,179,3
39,15,1
9,25,1
184,57,1
1075,1369,1
8,81,2
930,216,2
281,441,3
34,10,1
39,354,2
15,1551,3
17,73,3
50,53,2
568,589,1
18,43,3
1543,2501,2
685,1263,2
655,22,3
454,677,3
2,384,1
133,451,3
3,3,3
109,310,1
108,546,1
130,272,1
478,972,2
30,148,2
14,38,1
139,1837,2
4,16,2
23,145,1
320,676,2
80,51,3
94,48,1
15,7,1
635,170,1
83,1046,2
12,19,1
9,48,3
880,286,3
25,16,1
105,405,1
1084,1882,2
316,1603,1
63,39,1
1751,423,2
8,281,1
41,30,2
11,41,1
305,220,3
3601,1125,3
20,664,2
6,406,3
35,6,1
14,22,1
1069,1431,2
1148,692,1
1033,935,3
21,31,3
101,20,1
357,74,2
23,4,1
131,29,1
50,1523,2
2221,997,1
5,292,1
1,417,1
1047,212,2
365,354,1
47,21,3
609,1986,3
2082,292,3
26,47,3
123,45,3
3,17,3
156,86,1
562,2,2
6,19,1
135,1086,1
46,178,1
629,71,3
1122,1047,2
31,807,3
97,26,1
212,62,1
79,11,3
196,133,1
170,100,1
169,56,2
43,224,1
9,42,2
39,54,3
4,87,3
5,141,1
1,1,3
1,12,1
19,212,1
757,827,1
833,1125,3
138,410,1
183,34,3
339,369,1
141,68,2
64,71,3
264,23,1
319,3,2
516,510,3
437,199,3
148,49,3
518,121,2
2372,1420,1
245,1379,3
49,96,1
2616,841,2
341,664,1
88,108,1
603,777,1
498,504,2
18,722,3
1190,57,3
429,181,3
238,32,1
46,5,1
1265,162,3
28,545,1
1288,1309,3
414,4,2
352,1413,1
90,661,1
31,9,2
3543,724,1
282,1135,2
106,30,2
578,638,1
69,48,1
64,1,3
1133,1196,1
1249,1182,3
110,122,2
252,600,1
375,47,1
26,113,3
123,1252,2
59,10,1
28,9,3
13,18,2
63,92,3
1430,138,1
1120,101,3
33,2125,3
308,25,3
100,69,2
23,180,3
460,83,1
199,44,2
707,584,3
205,126,2
244,211,2
23,1395,1
157,13,1
73,1191,1
860,862,2
707,41,1
21,7,1
49,40,3
18,18,2
95,35,1
449,1447,3
1229,74,2
86,17,2
1570,637,1
15,158,2
23,894,3
481,57,1
208,674,1
360,421,1
1842,1757,1
1,25,2
39,384,1
293,6,1
89,38,1
1991,59,3
480,1884,2
268,12,2
1213,1004,2
238,283,1
28,24,2
417,281,1
163,51,2
7,10,1
1158,1498,2
2084,1667,1
298,694,3
18,1415,1
5,41,2
1474,195,2
39,63,3
94,96,3
24,67,2
32,147,1
214,320,1
15,45,2
148,119,3
96,169,1
48,344,3
851,775,1
903,21,2
20,146,2
1,8,1
996,1093,3
1020,1823,2
83,35,1
798,421,1
910,1826,1
480,538,1
68,110,1
40,194,2
185,140,2
106,22,2
6,299,3
417,72,3
52,10,1
15,45,3
225,49,2
36,516,1
468,63,1
4,135,1
19,63,3
9,9,2
47,220,3
38,48,2
1269,311,1
971,701,1
83,8,1
2,134,1
404,890,3
75,52,2
41,38,1
188,116,1
503,45,1
1167,1815,1
136,21,2
334,329,2
67,8,3
842,22,1
78,456,1
330,722,1
18,31,2
56,95,1
107,354,2
65,83,2
97,81,1
193,14,2
725,1897,2
59,430,2
180,72,2
406,32,2
22,103,1
44,16,1
855,1563,3
14,83,3
45,182,1
26,86,1
112,404,1
80,538,2
2,649,3
2357,1083,2
47,18,2
929,306,1
1441,98,2
33,37,1
44,148,1
63,434,1
37,50,1
17,9,2
20,2754,1
338,795,3
55,57,1
41,19,2
60,76,1
47,184,3
64,2253,2
99,14,3
1702,173,1
147,20,2
988,972,1
90,90,2
1271,22,1
115,93,2
22,34,3
1635,23,1
130,30,1
175,136,2
22,31,1
240,725,1
247,1119,2
465,1450,1
1630,1597,1
23,44,2
34,23,2
1854,344,2
325,14,2
334,334,1
78,1393,1
23,4293,3
3,87,1
98,201,1
955,40,1
566,467,2
1041,387,1
180,727,2
212,121,3
346,108,2
814,1594,2
15,2,1
234,68,2
1132,427,1
231,2403,1
2290,1970,3
505,243,1
1981,2205,2
4,17,2
40,379,1
76,414,2
49,8,3
148,399,2
1301,897,1
847,65,1
188,3,2
1,503,1
62,69,1
224,1224,1
46,196,1
8,372,3
4,44,3
14,3,3
1507,378,2
209,19,3
292,19,1
1208,657,2
27,11,1
255,1109,1
272,572,1
360,37,2
964,736,3
9,26,1
2848,2296,1
25,74,3
8,15,1
213,864,3
67,964,2
216,745,1
317,143,1
262,116,3
18,123,2
38,412,1
74,63,1
788,1257,1
185,400,3
564,145,3
1475,509,1
282,447,2
2,8,2
2,46,2
970,186,3
529,7,1
37,135,3
18,43,1
50,107,1
13,59,1
20,65,3
117,165,2
82,308,1
926,2595,3
56,709,3
14,45,2
9,130,1
13,168,3
131,248,2
2,121,3
364,921,2
35,1483,2
48,21,3
28,48,1
55,239,1
26,11,2
3084,1387,1
858,270,2
253,89,2
115,403,2
582,1421,2
583,66,3
964,137,1
270,184,1
15,111,2
17,14,2
223,747,3
1079,72,1
126,229,2
11,82,1
1187,693,1
637,4,1
1695,273,3
129,76,1
350,27,1
125,22,1
489,29,1
29,27,1
17,415,1
214,757,2
37,267,2
12,94,2
497,1051,1
440,2,1
1391,386,2
473,252,3
98,7,1
367,276,2
2828,129,3
482,1296,2
43,31,1
21,42,2
44,465,1
9,8,1
101,25,1
3,35,1
279,605,1
585,310,1
80,297,2
21,18,3
9061,501,1
61,139,1
11,46,3
10,50,1
475,888,1
579,23,1
79,391,1
956,297,1
126,743,2
79,1432,2
86,31,1
103,105,1
583,9,2
333,252,1
471,1746,2
425,3576,1
645,75,1
54,24,3
601,668,1
926,731,1
564,878,1
18,1,1
44,12,1
531,232,1
279,43,2
88,73,3
8,34,2
17,4,3
238,223,1
644,709,1
40,28,1
197,20,1
44,11,1
160,93,3
9,377,2
135,138,1
12,59,1
523,98,2
766,2744,3
117,15,1
55,9,2
390,174,1
210,63,1
388,19,1
395,139,2
39,847,2
86,100,2
13,392,2
115,5,1
176,66,1
14,974,1
259,28,2
1158,368,1
99,575,2
476,123,3
1807,379,3
334,48,2
69,96,2
448,453,2
2,742,3
349,511,3
1682,2259,2
237,2169,1
843,1881,2
1568,302,1
20,205,3
43,235,2
460,9,2
9,3,1
64,26,1
316,3753,1
1146,1570,3
3175,661,1
5,260,2
285,250,1
578,1588,1
22,234,1
31,117,1
48,1223,1
43,218,3
50,5,1
54,71,3
14,1178,1
205,3,1
440,8,1
347,794,3
720,1035,1
44,70,2
705,887,2
582,140,3
1,30,3
261,244,1
57,430,2
17,834,1
676,783,2
1,1057,2
728,13,2
309,15,1
90,1200,2
164,698,3
668,334,2
96,498,2
29,49,3
196,132,1
145,791,1
371,1883,1
55,300,2
126,148,2
108,102,1
44,36,2
894,1334,2
239,346,2
377,446,1
6,23,1
1220,581,1
321,706,1
52,524,1
42,66,1
9,1276,1
1671,1276,2
82,21,1
50,31,1
1140,755,1
47,86,1
677,210,1
53,746,1
38,58,1
81,484,2
54,385,1
606,1189,3
15,202,1
891,137,3
108,280,2
9,19,2
176,409,2
95,477,2
322,483,2
60,233,1
60,436,1
39,201,1
128,22,3
13,270,1
573,1182,2
972,556,2
56,28,2
156,21,1
49,34,2
23,56,1
1,32,1
381,48,1
689,74,2
139,139,1
165,19,2
142,684,3
339,260,2
9,19,1
9,2,3
29,1,3
20,55,1
218,98,2
101,7,1
51,30,3
59,25,2
8,116,2
13,16,2
931,1225,1
101,234,1
131,7,1
68,40,1
1385,1024,1
212,52,2
141,28,1
8,14,1
593,838,3
7,22,2
351,63,3
237,24,1
21,105,1
3,220,2
1339,964,3
53,58,1
5,23,2
490,151,1
886,407,2
48,9,1
264,525,1
73,538,1
30,116,1
204,540,1
785,268,1
12,47,1
493,591,1
321,129,2
41,2,1
10,35,1
98,117,2
33,1037,2
1769,1409,1
15,3403,1
55,10,2
1775,1284,3
193,334,1
41,2,1
178,101,1
19,53,1
78,37,2
312,50,1
1835,1626,1
64,369,1
97,609,3
98,30,1
33,5,2
27,23,1
167,53,2
323,397,1
170,23,1
40,57,1
131,60,1
11,32,1
295,30,2
112,6,1
117,14,3
833,456,1
150,178,2
602,1847,1
1714,79,2
74,41,1
1250,23,2
955,127,1
190,19,3
48,3,1
1143,190,1
541,1359,1
444,128,1
329,339,1
11,204,3
45,202,1
16,44,3
89,407,1
449,191,1
108,1,3
175,57,1
83,363,2
55,79,2
1074,54,1
2330,2889,3
155,578,3
156,166,3
529,295,1
886,89,1
160,682,1
103,194,3
27,41,2
678,936,1
6,68,1
4,13,2
96,36,2
756,460,1
677,1409,2
96,339,2
222,29,2
66,28,1
11,73,2
1360,1896,1
283,1773,2
2,649,1
16,11,2
349,1240,1
135,6,2
45,10,1
5,57,1
620,1172,1
7,88,1
162,15,1
208,1319,1
143,639,3
180,20,3
170,1030,2
470,842,1
1905,388,1
26,50,1
23,3,3
2212,1070,1
23,57,3
49,28,3
335,166,3
133,13,1
1097,1784,1
558,168,1
62,317,1
29,290,1
10,14,1
219,79,1
5,592,1
33,178,2
850,1786,2
12,36,1
300,1247,1
946,23,2
103,995,1
284,132,1
16,21,1
87,690,2
37,231,1
487,521,2
276,169,2
4293,2582,2
91,118,1
645,1324,2
1039,423,1
19,661,2
64,123,2
111,7,1
30,960,2
216,97,1
191,2091,2
318,115,3
4,23,3
64,968,1
944,3547,3
597,24,2
33,130,1
653,31,2
421,210,1
87,140,2
8,1206,2
503,289,3
1035,24,2
106,140,2
24,119,3
610,2300,1
576,1513,1
100,181,1
1237,2671,1
569,519,2
76,113,1
19,161,1
1149,1506,1
40,185,1
21,285,2
925,265,1
29,5,3
1518,1628,1
143,657,2
1274,3317,2
354,154,1
301,1599,2
293,145,3
1,37,3
647,742,1
292,38,2
1391,26,1
36,441,3
108,932,1
1668,252,1
38,73,1
914,816,1
256,377,1
150,27,1
252,1061,3
804,497,2
91,454,3
225,354,2
820,333,1
430,452,1
525,331,2
445,2398,2
13,26,2
175,70,2
51,187,1
24,26,3
1347,2122,2
75,1367,3
69,191,3
44,34,1
86,958,1
5,23,1
36,60,3
185,291,3
19,103,2
180,1493,2
85,692,2
48,25,1
55,493,1
575,2,1
244,76,2
1111,1752,3
77,117,1
18,17,1
410,217,2
131,148,3
2,3,3
38,125,1
2239,1886,1
1485,3004,1
101,26,1
68,142,3
40,61,1
708,205,2
433,1562,1
441,405,2
43,36,3
294,42,3
