1282,136,2
16,20,1
19,79,1
17,1507,1
56,709,2
7,31,1
10,1,1
155,37,2
705,1896,1
29,12,1
948,835,1
841,1290,2
1002,1938,2
18,99,3
122,1893,3
25,20,1
32,1077,1
665,107,1
216,5,1
460,18,1
783,173,3
366,377,2
447,2082,3
355,407,1
39,38,1
1935,989,1
36,105,1
458,49,1
50,955,2
33,12,2
295,249,1
70,8,2
781,988,1
27,838,3
26,61,1
42,506,3
39,1605,1
938,60,1
246,960,1
186,1582,1
15,52,1
60,6,1
1769,952,3
5,17,2
1551,1077,2
59,34,2
734,11,1
17,18,1
366,96,3
478,785,1
2844,602,1
415,1109,3
727,2601,1
46,7,1
79,58,3
97,1958,2
28,14,1
2425,1227,2
1695,867,3
19,176,3
193,25,1
779,1386,2
901,142,3
375,121,3
681,120,3
104,443,2
793,46,2
334,15,1
16,106,2
33,53,2
151,48,2
549,966,1
164,14,1
13,278,1
36,234,1
2611,189,1
13,364,3
79,154,1
42,413,3
459,143,1
36,59,1
339,254,1
796,39,1
772,1241,1
850,1728,1
45,155,1
149,441,2
12,17,3
11,99,1
340,847,1
197,56,3
148,44,1
14,42,2
76,120,1
590,541,2
454,142,3
35,47,3
918,2568,2
12,986,1
41,155,2
2219,1,1
679,94,1
424,797,2
282,447,1
87,279,2
667,202,3
1208,1985,1
11,60,1
25,579,2
152,955,1
1545,2110,1
27,6,2
118,99,3
445,89,1
436,231,2
718,1297,1
14,17,3
210,222,3
280,215,1
1175,246,1
519,6,1
39,9,3
20,107,1
99,128,3
269,75,1
614,136,2
3,3,1
1200,439,1
394,20,2
906,289,2
543,967,2
8,39,3
40,133,2
23,27,1
1,336,1
65,36,2
216,20,1
7,220,1
415,881,3
136,619,2
69,277,1
46,145,1
234,881,1
231,17,1
268,1,1
167,36,2
120,1483,3
20,7,2
90,151,2
95,506,1
97,8,1
83,49,1
62,82,2
165,124,1
11,32,1
348,111,2
58,7,1
729,1108,3
721,1096,1
1046,110,2
1503,133,2
178,546,1
48,81,1
60,221,3
92,132,3
90,1046,1
355,464,2
444,1308,1
11,326,2
44,167,2
95,740,2
384,764,3
128,20,1
887,139,2
709,279,1
160,1021,1
8,988,2
104,13,1
61,179,3
63,58,3
1261,913,1
175,20,1
63,69,1
1348,183,1
256,783,2
827,91,3
18,58,2
524,1499,3
600,30,2
347,2522,3
43,38,1
34,56,1
609,71,1
33,45,2
400,3011,3
45,6,1
489,661,2
156,1132,1
93,128,1
48,1322,1
68,135,2
85,440,3
15,279,2
1028,44,2
141,760,2
427,53,2
10,1,3
34,36,1
2141,12,1
358,522,2
264,96,3
252,9,2
1035,2237,2
88,32,3
565,603,1
22,3,1
258,321,2
672,945,2
1039,39,2
4,196,1
220,46,2
28,85,3
1484,141,1
1069,979,3
2106,15,1
59,107,1
108,21,3
656,455,2
167,1214,2
405,2357,2
492,65,3
489,120,2
24,256,3
331,288,1
27,102,1
44,198,2
114,2,1
79,25,2
147,182,2
30,129,2
46,59,2
331,178,3
370,52,1
1442,1214,1
269,236,1
1056,412,3
194,729,2
2198,1078,1
175,196,1
230,942,1
737,814,1
54,38,1
119,204,1
50,761,3
34,2,1
239,576,3
32,94,1
386,457,3
177,134,1
110,960,3
10,51,1
43,1521,2
51,17,3
6,1124,2
321,420,2
19,87,1
1034,1067,1
1045,715,1
314,112,2
57,141,2
523,337,3
476,1422,1
120,37,1
941,71,1
36,186,2
45,621,2
