1242,1588,2
881,1681,1
1740,1492,3
3,77,2
287,750,1
10,1,1
3,56,1
13,168,1
256,1075,1
2278,157,3
839,1400,2
53,7,2
326,165,3
786,99,2
435,168,3
17,179,3
58,1268,1
58,3,1
680,1088,1
351,334,2
273,713,2
989,976,1
256,346,1
414,425,1
81,27,1
54,31,3
17,323,2
462,465,1
267,376,1
138,688,1
5,38,1
131,25,2
33,24,2
886,42,1
63,274,1
870,325,1
552,267,2
17,20,1
253,125,3
54,253,1
240,415,3
30,2,1
13,14,2
132,18,2
6,398,1
473,99,1
193,9,2
155,2856,2
316,1562,3
60,58,2
4,73,3
338,349,3
1172,175,1
1464,1373,2
173,918,2
7,549,1
58,110,2
733,433,3
4,185,1
261,23,3
78,30,3
27,23,3
40,36,1
69,192,2
139,65,1
329,159,1
95,381,1
1111,1837,3
25,256,1
7,18,2
14,8,1
103,236,1
84,26,2
251,313,1
748,1198,1
10,7,3
31,1,2
53,65,1
680,853,1
738,1139,1
160,25,2
121,30,2
720,625,2
309,2293,1
218,3,1
340,79,2
1536,775,1
41,380,3
652,1906,3
2249,630,2
38,28,2
2095,2347,1
1151,992,3
27,3,3
175,63,2
56,52,2
196,55,2
150,11,3
391,295,2
1259,2026,1
1245,976,1
909,215,2
511,270,3
2092,421,3
968,2,2
18,50,1
65,9,2
92,99,1
831,1294,1
184,245,1
82,851,2
259,54,1
252,26,2
760,342,3
153,116,2
356,119,1
27,2,2
790,238,2
922,1444,2
482,253,2
212,4415,3
138,365,1
1377,253,1
245,293,1
370,29,2
640,1177,2
50,115,1
9,809,1
14,1,1
1391,772,3
1705,1498,2
23,49,2
517,48,1
670,476,1
254,1240,1
7,36,1
84,21,1
17,2,1
33,1032,2
11,23,1
1402,284,3
912,82,1
133,400,2
870,242,1
11,46,3
3,162,2
546,359,2
25,22,2
455,94,1
848,289,2
198,182,2
774,232,1
42,2,2
1433,2024,1
95,78,1
3685,1375,1
11,96,1
23,14,1
1,15,3
384,39,1
126,1444,3
77,498,1
748,690,1
3411,366,3
553,51,1
237,1712,2
946,172,3
148,12,1
150,478,3
902,412,3
1087,84,2
89,1848,2
1712,535,1
238,1112,1
119,32,1
43,15,1
379,562,1
196,371,1
14,1,3
59,78,2
30,43,1
165,54,1
336,892,3
537,736,1
351,1683,1
967,512,1
123,1054,2
80,194,1
704,92,3
2026,2258,1
875,664,2
237,2635,1
10,497,1
3749,1064,3
242,59,1
78,33,2
2268,4116,2
368,4,1
1,42,1
35,43,2
1344,434,3
365,475,2
269,21,1
20,22,1
39,627,1
75,80,1
519,81,2
482,78,1
28,14,3
711,350,2
9,1,3
321,110,1
5,16,1
1437,926,2
26,16,1
440,11,2
700,258,3
615,18,1
22,164,2
932,231,3
964,722,2
9,24,1
100,26,1
703,58,2
1132,689,1
21,55,1
356,5,1
562,854,3
46,25,1
292,1002,3
1305,1086,3
1862,202,2
46,5,3
1694,913,1
63,130,2
102,22,1
26,42,2
920,905,1
1485,590,1
1661,432,2
609,85,2
78,57,2
348,127,1
231,159,2
18,3,2
945,18,3
101,70,1
310,74,1
85,113,3
780,31,1
521,114,2
58,116,1
162,1376,1
40,35,1
28,9,1
8,73,2
112,590,3
359,1059,2
264,80,2
556,3704,1
14,470,1
372,463,3
1545,64,3
8,45,2
107,24,1
546,354,1
487,548,1
67,511,3
157,483,1
528,46,1
882,862,2
111,16,3
25,2,2
306,1392,1
1492,591,2
1811,173,2
12,33,1
434,883,1
40,97,1
437,1246,1
908,105,1
30,42,1
834,73,1
18,86,1
635,103,3
38,74,1
121,63,1
35,23,1
29,100,2
7,316,3
188,358,3
44,1386,1
1938,1847,2
193,876,1
346,161,1
3,67,2
407,22,2
63,36,1
495,508,3
157,17,2
15,285,2
1544,601,1
694,807,2
12,318,1
839,504,1
2189,257,1
51,6,3
1289,189,1
500,8,1
30,908,2
1811,366,1
93,9,1
71,1084,3
329,1435,1
29,316,1
128,91,2
1585,860,3
18,7,1
10,107,1
8,42,1
92,4,3
18,9,1
599,3150,1
2091,886,2
706,325,1
77,161,2
199,318,2
19,19,1
95,60,1
211,292,1
70,617,1
151,209,2
66,126,2
176,1077,2
8,43,1
517,49,1
59,30,1
10,36,1
408,1453,1
124,7,3
154,87,1
1624,192,1
202,32,1
72,201,1
72,70,3
66,35,1
8,8,1
246,569,1
62,375,1
459,415,1
52,125,2
193,873,2
24,122,1
44,275,1
13,170,1
87,22,1
81,74,3
14,4,2
1013,1420,2
1793,590,2
162,1764,3
104,77,1
10,4,1
542,3728,3
205,153,1
135,58,1
605,20,2
130,52,2
93,308,3
981,1730,1
631,1419,1
912,1187,1
287,908,1
814,659,1
27,31,2
143,136,3
56,96,1
181,60,1
13,11,1
26,32,3
3091,164,3
88,24,1
524,139,3
129,546,2
26,53,1
497,5,1
16,219,1
164,300,2
140,457,1
20,3577,2
155,228,2
321,39,1
6,1,1
78,102,1
39,838,1
3,15,1
22,1477,3
494,1545,3
