173,644,1
56,915,2
734,1181,3
5,22,2
409,85,1
24,48,1
22,40,1
472,1057,1
53,1432,3
113,32,3
12,11,1
2,126,3
385,420,1
635,5,2
37,196,1
443,696,1
126,165,2
27,3918,2
96,13,3
541,18,2
478,99,1
2082,3022,1
1593,42,2
15,20,3
316,482,2
119,591,3
4,587,1
1152,1118,2
6,61,1
477,192,3
4,85,1
785,905,1
308,57,1
38,35,2
2466,266,2
62,333,1
87,209,1
4,220,1
10,34,3
46,44,2
268,298,1
16,16,2
55,91,3
12,16,2
1535,987,1
447,229,2
6,34,1
117,34,1
88,64,1
38,77,1
6,11,2
17,1,2
52,42,2
1212,872,1
294,28,1
894,305,1
25,12,3
75,14,1
42,178,2
30,1149,1
491,413,2
23,173,1
1627,398,1
1195,687,1
113,1791,2
432,323,2
179,62,2
351,191,2
186,266,2
203,99,3
41,388,2
373,1000,3
463,1460,2
11,1399,1
1083,875,2
22,3,1
287,1716,1
88,38,1
14,344,1
592,1610,3
642,28,2
417,127,1
715,72,2
78,1116,1
36,50,1
283,39,3
110,783,2
7,113,1
1782,586,1
13,18,3
225,43,2
20,38,3
1177,262,1
1,58,3
143,79,1
617,1018,1
344,119,1
45,309,2
229,690,1
43,99,1
175,4,1
59,532,2
24,306,3
444,553,1
246,784,1
1544,4596,2
42,24,2
36,13,2
219,19,1
56,45,1
21,36,3
161,422,2
17,17,1
249,98,1
39,72,1
52,1089,3
47,2326,1
854,354,2
198,339,1
324,228,1
30,84,1
6,38,1
589,483,1
68,377,2
135,56,1
2541,757,3
504,1770,1
90,25,3
19,14,2
2026,745,3
406,621,2
311,53,1
217,406,3
2196,250,1
8,93,1
32,73,1
52,15,2
2028,1802,2
31,413,2
133,548,1
1085,2028,2
35,136,2
1043,1408,3
393,279,2
51,870,2
485,1208,3
1256,176,3
142,14,2
10,37,3
225,6,1
263,53,2
86,8,2
67,62,3
872,166,2
12,38,1
96,56,1
427,5,3
76,398,3
1146,54,2
32,12,1
294,32,2
2012,2234,1
1180,2122,3
6,2,2
16,21,2
23,65,1
1,212,2
1740,2341,2
4,1,2
5,80,2
374,13,1
1,1567,2
341,234,1
18,214,1
259,91,2
14,5,3
90,10,1
406,766,1
2668,30,2
232,340,1
9,61,3
141,642,1
402,5,2
89,295,3
63,21,2
8,2,1
409,1323,3
1,17,2
715,2466,1
10,14,1
338,231,1
90,446,2
534,285,2
2254,983,1
26,818,3
98,129,3
271,942,1
9,56,1
121,112,2
46,337,1
351,318,1
57,11,1
551,389,2
116,735,1
1358,137,2
122,167,1
62,1,2
90,7,1
4,1030,2
59,7,1
60,376,1
582,54,2
128,1137,1
92,554,2
267,378,1
3015,903,1
1,3,2
82,59,3
262,90,1
847,940,1
559,30,1
209,622,1
24,84,1
1020,1231,2
25,48,1
37,255,1
186,2901,1
45,129,2
1093,4352,3
135,9,1
69,20,1
5,4,2
457,922,2
3,29,1
49,81,3
5529,1170,1
86,707,3
10,6,2
134,1000,1
238,14,1
451,8,1
21,2,1
7,14,1
85,382,1
337,603,1
57,40,1
4,84,2
1494,338,2
38,5,1
711,169,1
93,282,3
13,67,3
7,8,2
1979,98,3
481,487,1
2927,94,2
1025,485,2
95,57,1
359,1494,2
314,782,1
269,52,2
55,121,2
1247,319,2
122,45,2
111,376,3
3316,223,2
205,940,1
44,56,2
31,76,1
107,21,1
16,9,1
354,56,2
1019,13,2
21,549,2
424,16,1
1,32,2
36,13,1
93,7,3
1528,611,1
215,32,1
157,13,3
323,51,1
6,196,1
26,64,1
2,11,1
21,11,1
34,22,2
314,1339,2
50,132,3
391,306,1
22,81,1
325,96,3
36,23,2
9,233,1
1621,479,2
3,141,2
1053,1563,2
293,79,1
50,119,1
781,1580,2
778,206,3
27,12,2
402,210,2
1145,366,1
1153,292,3
4,723,1
559,344,1
7,41,2
45,51,3
81,83,1
480,107,1
68,310,1
186,43,1
24,17,1
706,252,1
332,406,2
20,119,1
158,223,1
165,181,1
579,618,2
20,862,2
43,6,1
59,257,2
456,52,3
386,45,1
1504,2076,1
1788,12,2
55,10,1
64,110,1
7,95,3
1194,291,1
983,1,1
9,6,1
1,30,2
1368,2962,2
638,19,2
13,51,1
2009,368,2
4,47,3
120,47,2
255,1192,1
484,23,2
47,7,2
100,50,1
862,791,3
9,14,3
18,56,1
66,11,1
2216,550,1
109,178,1
41,13,1
1318,1312,1
320,618,1
308,1828,2
300,70,3
15,120,3
872,3170,1
214,55,1
146,35,1
327,169,1
47,66,1
30,16,1
28,52,1
55,201,2
600,298,3
116,818,2
67,5,3
186,855,2
33,11,2
1183,303,1
324,57,2
131,123,1
8,418,3
2984,40,1
49,143,1
612,1007,3
25,91,1
37,35,3
30,53,2
25,731,3
2714,362,1
70,157,2
930,31,1
9,11,3
43,343,3
1028,668,1
110,21,1
15,215,2
2086,1362,1
72,141,3
25,270,1
1922,865,1
67,16,1
28,129,1
59,19,3
354,255,3
423,133,1
26,7,1
40,316,1
405,1850,1
744,375,2
33,45,1
233,274,1
94,52,3
958,436,3
13,338,2
483,683,2
6,102,2
159,283,2
357,1252,2
88,37,3
10,435,1
168,1168,2
580,76,1
54,426,1
293,941,2
2610,961,2
57,268,1
319,312,3
63,225,1
23,38,1
35,2488,2
37,19,1
506,130,3
694,836,1
24,44,3
58,11,1
1185,612,2
11,3,1
321,629,1
35,51,1
9,901,2
37,46,1
1372,530,1
160,505,1
55,18,1
4528,1137,1
252,59,1
18,1,3
25,46,1
277,241,2
51,26,1
126,62,2
5,26,1
82,51,2
10,46,1
1398,1017,1
108,257,1
171,47,2
217,2127,1
24,100,3
33,558,2
159,86,3
13,93,2
492,81,1
9,3,3
30,8,1
1689,1776,2
1619,14,2
11,10,1
