64,3,1
333,275,1
36,329,1
60,63,2
254,33,1
113,989,2
573,96,1
45,532,1
113,156,2
265,69,3
10,674,1
21,60,2
963,755,2
3,10,1
93,120,2
27,94,3
413,774,1
30,532,2
124,77,1
65,38,3
703,203,1
616,394,1
205,326,2
521,1632,1
59,61,1
326,1566,1
12,98,1
16,27,1
132,6,3
340,630,1
286,83,1
32,30,1
46,545,1
549,85,1
1611,448,2
35,85,1
127,146,3
23,177,2
27,1,3
36,31,1
984,753,1
29,159,2
3326,958,2
542,76,1
411,605,1
14,12,1
816,364,1
3401,938,3
16,6,2
121,89,2
31,356,2
83,11,1
28,7,3
120,37,2
4,462,1
505,8,1
15,67,3
879,32,3
2414,1430,2
483,215,2
25,340,1
42,60,1
1854,437,1
394,172,2
58,8,2
314,136,2
1,386,2
62,5058,1
40,22,1
64,39,1
139,349,1
897,1567,1
97,94,3
469,448,2
39,577,2
870,1827,2
277,275,1
413,3,1
1039,380,1
324,36,1
15,785,1
11,150,1
1,16,1
39,408,1
195,227,2
430,488,1
1064,607,3
41,43,2
672,114,1
231,11,2
134,20,1
444,84,2
10,6,3
297,87,1
92,321,1
40,114,1
50,368,2
10,32,1
44,159,1
1363,39,3
