705,375,3
1077,2257,2
3,391,1
15,3,2
734,61,2
33,51,3
11,15,1
17,36,3
78,902,1
18,138,1
1210,348,1
105,159,1
18,89,1
134,36,1
119,170,1
39,177,3
4,563,2
7,13,3
245,106,3
486,24,1
5,82,2
574,208,3
185,433,2
508,78,1
95,392,1
119,269,2
600,4085,2
1757,246,2
612,1254,2
617,1,2
14,33,3
551,109,1
454,585,1
1120,941,2
137,506,2
356,14,2
7,30,2
3,24,2
34,84,1
22,32,1
38,666,1
421,358,1
1928,1152,1
211,695,1
81,84,2
483,200,1
744,556,2
14,73,2
968,207,2
327,648,1
20,3,1
668,432,1
73,136,3
731,256,1
766,1334,1
48,48,3
88,1212,1
76,68,3
587,1100,3
30,748,2
591,224,1
150,138,1
265,66,2
1135,422,1
33,433,3
1077,1205,1
108,1774,3
30,101,2
268,183,2
139,9,1
307,358,1
691,44,2
41,145,2
43,14,1
50,17,2
249,150,3
58,35,2
7,28,2
13,64,1
86,113,1
697,326,1
164,1757,2
31,1922,2
36,31,2
432,1248,1
5,130,1
31,50,1
100,103,1
41,186,1
561,379,2
2407,807,2
2,1,1
132,14,1
686,267,2
347,210,2
122,86,1
2,33,2
756,1043,1
6,109,1
252,155,1
2,2,2
31,87,2
7,122,1
138,2072,2
41,33,2
711,19,3
101,133,3
1118,17,1
397,743,1
53,8,1
194,69,1
48,32,1
682,300,1
431,659,2
37,44,1
91,1400,1
8,61,3
331,458,1
1740,299,1
233,1157,1
588,573,2
94,49,1
308,2503,1
495,827,1
665,23,1
295,258,2
8,22,3
52,855,1
115,171,1
698,640,1
184,1767,3
557,3130,1
512,889,1
29,29,1
47,36,2
281,621,2
46,43,2
102,5,1
93,21,3
27,84,3
417,45,2
1267,79,1
171,167,2
246,234,1
1890,1918,1
14,9,1
594,575,1
3,8,1
13,7,1
1359,517,1
87,47,1
2714,108,1
55,23,1
500,128,1
63,5,2
83,31,2
33,28,2
60,740,1
640,769,1
12,128,2
586,99,2
860,134,1
128,90,1
61,22,1
110,1996,2
33,21,1
156,670,1
3,53,1
434,7,1
7,10,1
67,40,1
92,30,2
354,725,3
20,23,1
657,1120,1
50,1,1
1,30,2
3,75,3
146,17,1
8,1,2
191,155,1
97,122,1
26,43,3
20,63,1
35,234,3
59,100,2
683,1435,1
859,429,1
35,85,1
110,1,1
413,28,1
628,169,3
75,147,2
605,754,1
81,345,1
41,388,2
631,510,3
465,1674,2
1496,48,2
110,30,1
1170,1091,3
3232,318,1
72,3,1
44,10,3
113,223,2
45,37,2
281,74,1
234,187,3
128,723,1
6,40,1
9,150,2
76,1296,3
498,1497,2
300,151,2
65,105,3
11,72,1
2,44,1
37,419,3
176,110,1
5,572,3
569,129,2
418,424,1
33,219,2
306,24,1
294,260,3
30,250,1
22,22,1
79,51,1
228,429,1
18,16,1
84,40,1
6,1,1
35,33,1
12,24,3
1538,291,1
1669,518,1
275,237,2
36,4,1
2050,400,1
486,919,2
505,22,2
30,1190,1
394,750,1
28,759,3
883,443,2
104,187,2
54,88,1
369,380,3
62,69,2
302,1504,1
21,601,2
152,1395,2
107,1082,1
28,21,1
943,259,1
284,1324,3
395,957,1
72,942,2
4,367,3
64,4030,1
27,85,1
576,32,1
748,1928,3
103,1345,2
25,43,3
805,894,3
1505,68,2
18,105,1
32,78,2
53,9,3
626,1135,3
1515,619,1
94,9,2
1951,577,2
804,361,3
87,38,1
6,9,3
89,50,1
283,190,3
405,15,1
18,738,3
56,62,1
21,883,1
443,616,3
1606,160,1
795,150,1
98,190,2
59,60,1
336,133,1
8,243,1
255,264,1
68,128,1
77,76,2
638,60,3
96,59,3
20,58,1
368,314,2
392,41,1
7,22,1
6,6,1
140,518,2
21,60,1
167,409,1
643,537,1
86,90,3
2,1296,1
35,230,2
19,10,1
13,924,1
43,185,3
31,2,1
14,84,1
115,78,3
13,1860,3
27,103,2
54,172,1
719,89,1
88,508,2
18,335,2
1732,824,3
377,52,3
2786,1173,1
1027,76,1
39,9,1
10,409,1
401,390,1
1494,831,1
527,13,1
31,56,2
192,59,1
4250,1362,2
17,33,1
53,54,3
43,4,1
1035,126,1
26,186,2
1245,289,3
75,6,1
10,63,1
60,79,3
135,153,1
167,55,2
9,471,1
68,70,3
424,20,3
1246,618,1
56,104,2
4,59,1
28,54,1
6,20,1
139,40,2
228,2282,1
83,11,3
38,8,3
2349,755,2
337,358,1
443,1427,1
85,89,2
5,19,3
37,8,2
22,316,1
367,269,1
200,39,2
173,160,2
63,25,3
184,22,3
1104,89,1
60,83,1
