801,2066,2
1332,83,1
91,113,2
375,650,1
19,2,1
1061,421,2
916,52,1
4129,40,2
33,18,2
478,219,3
82,283,1
111,371,3
71,224,1
44,45,1
253,2058,3
187,1589,3
568,326,1
1090,514,1
454,9,1
1797,1721,1
149,69,1
144,1760,3
473,237,1
58,1402,2
9,11,2
1604,253,2
59,317,1
149,343,1
218,102,3
302,2194,2
19,41,1
158,9,1
140,37,1
222,14,1
45,35,1
968,172,2
863,10,1
532,2223,2
10,416,2
3153,824,2
1718,211,3
135,436,2
10,67,2
499,8,2
122,95,1
160,277,2
187,12,2
33,3,1
52,96,3
359,25,1
16,11,1
2803,75,3
45,822,1
1333,535,1
671,1172,2
1011,1832,1
12,431,1
110,5173,1
28,44,2
533,202,1
16,1,1
2069,570,2
2429,464,2
484,414,2
62,71,1
58,4,1
83,119,1
1106,49,1
16,1483,3
299,349,3
608,515,1
30,57,1
44,30,2
39,175,3
64,54,1
818,1048,1
29,41,1
20,35,1
134,68,1
847,255,2
54,208,1
1778,1886,1
65,558,1
2,48,1
1436,307,2
46,370,1
230,50,2
434,2138,2
225,178,3
675,1221,1
25,47,1
419,253,1
65,273,3
38,352,3
117,1373,1
1100,2061,2
27,45,2
1598,661,1
99,91,3
1160,377,2
16,49,3
6,2821,3
729,62,1
62,23,3
103,2258,1
34,40,2
851,700,3
349,1049,2
205,745,3
298,1076,3
41,18,1
123,171,2
7,25,1
1078,412,2
746,1,2
269,353,1
346,1331,1
286,772,1
109,14,3
20,1,2
103,241,1
247,128,1
62,567,2
695,703,3
12,7,1
2363,90,1
5,597,3
937,437,1
1722,84,1
1437,131,2
41,120,3
155,464,1
134,476,3
306,509,2
155,163,2
721,1506,2
8,14,1
1187,1101,3
1432,86,1
283,317,2
446,565,3
600,5667,3
259,94,1
1467,831,2
574,1820,1
226,52,2
211,459,3
510,100,2
92,161,1
1391,683,1
199,625,2
47,87,2
1478,663,1
315,2684,2
64,205,2
524,1649,1
2378,813,2
428,1455,1
64,206,3
36,240,2
677,318,3
300,636,1
115,69,2
33,3,1
185,41,2
68,115,2
91,2,1
3645,465,1
1897,1762,1
1091,495,1
718,380,2
86,601,2
215,69,3
264,765,2
38,5,3
173,35,1
697,1043,1
181,835,2
629,347,3
360,355,1
44,374,2
4210,1148,1
17,230,2
751,1402,1
1537,79,1
1663,1291,2
18,529,2
179,1305,1
39,504,2
23,838,2
64,43,1
161,109,1
18,166,3
34,26,3
69,50,1
22,175,3
1221,1965,1
5,112,1
71,196,3
646,2780,1
61,39,2
31,8,3
191,39,1
1438,469,1
715,32,3
795,821,1
1187,505,1
23,47,2
11,90,1
330,442,3
8,119,3
57,583,1
66,25,1
4,2,3
264,142,1
67,5,1
