158,105,1
312,1189,2
85,187,1
287,18,3
927,26,2
152,49,3
74,1790,2
15,692,3
20,228,3
1903,789,2
57,67,2
2044,434,2
13,18,1
48,109,2
66,72,2
36,51,3
2212,327,2
16,543,2
59,114,1
19,103,3
5,380,1
236,2,3
1184,1048,1
81,152,3
323,82,3
4,7,2
213,240,2
35,35,1
81,15,1
10,56,1
726,559,3
688,105,3
2516,871,1
55,438,1
43,5,3
793,1312,1
1116,38,2
126,114,2
26,22,3
15,40,3
91,33,2
625,414,2
97,3,2
382,1232,3
76,67,1
16,25,1
348,32,3
254,334,3
22,83,1
207,265,1
14,3,1
8,2,3
70,35,1
1609,761,1
113,46,1
149,93,1
37,182,1
197,32,3
745,3624,3
990,1717,2
1842,341,1
263,91,1
568,806,2
859,461,1
52,26,1
650,574,2
169,53,1
326,594,1
65,46,1
504,1447,1
802,450,2
167,258,2
26,16,2
44,102,3
98,441,3
290,1673,3
750,233,3
25,90,3
28,17,1
18,934,1
616,647,2
3,13,2
6,2491,2
657,726,1
368,113,1
37,14,1
104,699,1
1019,521,1
502,314,3
67,34,1
626,38,2
2246,56,3
179,463,3
756,48,2
108,44,1
29,260,3
657,37,3
464,904,3
161,469,2
7,1293,1
24,19,3
405,64,2
501,215,3
33,1574,3
1404,889,1
4,28,3
71,183,2
23,4,1
349,59,3
1,3,2
17,27,2
1109,781,1
390,20,1
9,9,2
23,12,1
548,2877,1
38,85,2
238,1250,1
1,113,3
4,290,2
245,24,1
33,530,2
281,372,3
1194,846,1
381,552,1
182,29,3
1525,49,1
32,109,1
569,237,1
45,84,2
37,95,2
73,29,2
11,4,2
945,3297,1
54,67,1
8,344,2
556,541,2
135,156,1
169,157,1
405,112,2
20,1,1
427,187,1
2,12,3
691,129,2
125,1473,2
79,81,2
1,12,1
797,14,2
239,235,1
261,179,3
119,42,3
23,486,1
311,952,2
194,527,2
73,749,3
178,58,2
136,601,1
1747,706,2
75,298,1
1214,1038,2
32,96,1
116,49,2
587,310,2
77,500,2
57,104,3
16,42,1
28,3,1
566,255,2
47,37,3
11,88,2
1058,219,3
55,74,1
8,17,1
408,1766,2
169,523,2
61,131,3
18,103,1
364,1013,1
318,5,1
128,19,2
512,362,1
4,28,1
156,725,1
41,789,1
194,128,1
287,96,1
54,28,2
110,354,1
6,13,2
2178,522,1
46,40,3
104,44,1
219,1654,1
59,4205,2
102,115,2
83,138,3
46,452,1
302,1191,1
14,4,1
46,656,3
179,174,3
113,191,2
796,177,1
870,1076,1
488,45,1
194,661,3
17,36,2
35,30,3
35,404,1
104,125,2
361,550,1
470,37,2
2,129,2
1126,1681,1
121,80,1
849,384,1
210,301,3
410,676,1
354,143,1
1740,2129,1
186,167,2
351,37,1
29,72,2
79,2,1
182,1156,1
17,262,1
615,1366,1
690,65,3
65,63,1
89,539,2
1000,22,3
615,3810,3
184,176,2
306,1556,1
1,4,2
1236,1430,2
33,21,1
2085,669,2
1284,579,3
53,66,3
495,2345,2
200,168,1
13,1094,1
1166,1375,1
62,201,2
52,412,3
34,26,1
48,61,3
241,1862,2
885,1427,1
672,405,3
254,203,1
17,101,1
528,630,3
3418,190,1
24,25,1
72,47,1
475,561,2
52,12,3
68,304,1
522,2323,3
170,675,1
14,57,1
1056,160,1
521,95,1
1560,1600,2
593,761,1
234,336,3
224,12,1
996,412,1
37,37,2
13,12,1
137,4,1
209,2503,1
554,4005,2
5,14,1
894,289,1
36,55,2
6,130,1
863,663,2
253,45,1
838,346,1
985,121,2
65,103,2
3,13,2
454,468,1
1098,116,1
13,9,2
534,54,2
78,196,1
6,43,1
183,53,1
355,311,1
9,403,3
18,17,1
35,12,1
43,76,2
45,60,3
39,80,3
12,2,1
185,70,2
39,66,2
358,799,1
460,444,1
863,458,2
241,197,1
883,638,2
4,347,2
727,940,2
10,573,1
58,55,3
639,526,1
286,81,1
571,3,3
983,821,3
16,201,1
171,511,1
10,24,3
1341,12,1
112,634,1
305,15,3
22,75,1
291,103,1
832,463,1
808,37,1
42,2,2
383,75,2
4,16,3
817,1231,1
763,815,1
102,364,1
1081,567,2
18,64,1
2702,26,1
838,74,2
62,57,2
591,1592,1
49,58,1
18,544,2
311,568,1
8,16,1
543,2360,3
4145,473,1
458,2850,1
118,587,2
2955,5090,3
292,79,1
601,225,2
27,74,2
1346,350,3
66,13,1
48,9,1
54,69,3
446,1033,3
80,83,1
13,59,1
384,249,1
17,180,1
48,1374,1
130,240,2
104,100,3
37,18,2
19,532,2
24,30,2
743,43,2
21,125,2
99,63,1
510,476,2
596,149,1
775,464,3
77,369,1
1089,263,1
20,29,3
14,1103,3
856,966,3
130,10,1
738,315,1
51,66,1
31,4,1
182,223,1
63,1374,1
4,27,2
16,15,3
453,168,1
170,1328,1
2,33,2
2,538,1
42,100,2
742,453,3
3809,1098,2
1111,59,1
9,44,2
129,115,2
1703,2490,1
41,1119,3
30,73,2
286,245,1
939,4,1
12,451,3
336,7,1
406,561,2
119,443,1
4,96,3
140,173,2
39,848,1
525,575,1
137,31,2
887,3218,1
2359,469,1
108,638,1
161,142,2
69,97,1
402,44,1
63,138,3
136,125,1
79,37,1
1324,200,3
119,313,2
39,350,3
42,134,3
59,482,1
1983,908,1
3,110,1
747,163,1
25,144,3
39,561,1
73,75,3
17,26,1
703,150,3
150,879,2
56,1244,1
6,12,2
746,1300,1
64,8,2
116,31,1
1559,1637,1
654,6,1
1866,204,3
236,32,1
22,47,3
619,1544,3
21,212,1
757,728,3
40,129,1
373,7,1
380,324,2
6,1309,1
5,152,1
6,527,1
1536,248,1
246,1281,2
505,4,1
1728,138,2
53,401,1
24,22,2
1462,515,2
24,102,2
36,11,2
57,44,2
118,4,3
243,250,3
825,175,2
74,331,2
529,1754,1
159,2313,1
239,1885,2
493,108,3
18,45,3
1057,40,3
29,226,3
1179,1346,1
46,46,3
2406,2446,1
37,10,1
411,177,2
35,2,3
2,18,3
55,12,3
189,2,1
102,54,1
77,288,3
125,404,1
17,138,1
295,110,1
22,85,3
33,358,2
2272,585,2
7,9,1
1462,1082,2
657,40,2
33,246,2
66,74,1
132,9,2
27,142,1
229,21,1
28,9,2
59,47,2
134,750,1
5,99,2
578,1605,2
2,21,1
438,869,1
3007,1179,1
96,54,2
333,283,1
357,41,2
144,472,1
120,92,3
83,75,3
98,24,3
12,205,1
75,169,2
36,268,2
147,801,1
15,327,3
9,9,3
1494,607,3
1821,319,1
3,217,3
481,45,1
32,35,3
291,139,1
7,56,1
40,65,1
300,21,3
89,220,3
15,32,1
26,452,2
4,1015,3
245,267,1
54,184,1
830,48,2
85,69,2
11,4,1
179,1091,1
5,11,3
141,166,3
319,1909,1
45,34,1
84,1304,2
278,302,1
38,181,1
80,4,3
45,6,1
307,432,2
62,130,3
260,277,2
257,727,2
8,418,2
51,14,3
4,5,1
290,1527,3
72,346,2
601,152,1
953,759,3
35,135,2
1772,825,2
101,75,3
183,1,3
382,626,1
187,36,1
1217,633,1
478,5,3
