198,11,1
84,824,2
507,1017,1
977,1751,2
394,1909,1
58,35,2
142,1185,2
86,254,1
184,283,1
108,501,2
87,9,1
997,303,1
16,106,1
230,988,1
92,118,1
6,838,2
543,738,2
74,95,1
850,91,1
57,3,1
655,84,1
116,243,1
25,88,1
29,48,3
17,76,1
13,161,1
704,70,2
1947,6639,1
60,45,1
248,454,1
30,40,1
1317,39,2
33,70,1
65,130,1
267,530,2
1045,382,1
188,157,1
274,351,2
261,3,1
925,824,1
14,86,2
74,25,1
1308,941,1
186,52,1
14,174,1
543,312,3
325,1491,1
9,136,2
124,47,2
215,1031,1
3,21,3
164,3,1
911,305,1
58,27,1
183,870,2
45,493,2
115,248,1
170,16,1
709,898,1
323,1912,1
48,23,1
509,763,2
262,329,2
1358,146,1
34,13,1
62,25,1
68,30,1
2249,1728,2
251,242,1
36,56,3
106,56,1
651,116,3
123,7,2
53,16,1
58,1097,1
25,106,1
95,1116,2
643,820,2
96,420,2
511,1507,3
2189,2,2
84,108,1
1128,57,1
359,463,2
29,930,1
1235,318,3
60,572,2
645,245,2
15,194,2
984,211,1
143,79,2
6,1213,1
56,24,2
492,117,2
99,46,1
509,1045,2
95,95,2
34,218,1
11,23,1
769,103,1
16,2,1
2,16,3
586,1494,1
1371,1563,1
1274,159,1
682,91,1
115,63,1
131,509,1
218,489,1
1320,380,3
15,22,1
3,20,1
301,91,3
12,109,2
111,37,1
53,21,2
26,109,2
12,171,2
29,204,1
181,3,3
326,79,3
35,101,1
13,170,1
34,33,2
307,565,1
95,111,2
34,373,1
223,958,2
193,350,2
38,82,1
110,826,1
32,4,1
45,13,2
147,721,1
73,22,1
28,23,1
29,9,2
27,14,2
85,471,2
199,327,2
50,102,2
3,75,1
1,103,1
20,19,1
932,1170,1
45,104,2
42,49,1
94,373,1
675,903,1
17,74,2
80,586,1
533,66,1
256,40,3
403,756,1
20,674,3
476,46,1
7,84,1
102,509,2
45,68,2
842,70,3
54,272,2
95,1205,2
6,14,1
108,1729,3
24,84,1
711,362,1
396,32,1
1,20,3
11,72,3
874,1510,2
28,108,1
76,109,3
811,681,2
5,52,2
106,444,1
652,58,1
922,1560,1
2280,362,1
2,33,1
426,972,1
2099,131,3
54,41,1
4,327,2
32,24,3
14,110,2
135,1,1
241,695,2
305,436,2
176,20,3
1896,624,1
847,1033,3
899,586,1
49,3,2
31,911,3
46,131,2
314,631,2
2658,2400,1
261,4,1
165,346,1
7,13,1
262,411,2
3,141,1
4,87,1
59,1448,2
172,301,1
1658,173,1
138,87,3
468,521,1
601,60,1
4,47,3
1092,581,3
153,1132,2
11,1458,1
60,78,1
458,101,3
180,1831,3
61,781,2
165,441,3
2586,1743,1
828,1166,1
730,352,2
294,1628,1
144,92,2
149,757,1
213,416,3
23,75,1
620,1152,1
130,138,3
869,187,1
93,61,1
112,480,1
746,180,2
56,940,2
59,2123,1
7,278,1
56,7,1
235,113,3
305,886,2
17,3,2
90,22,1
2,17,1
12,562,1
523,947,2
1068,293,2
399,63,1
206,2510,1
767,809,3
41,24,2
1622,913,1
37,626,2
102,1016,2
905,464,1
490,3110,2
351,11,1
825,232,2
547,159,1
1639,674,2
21,176,3
1674,134,1
163,276,1
935,632,2
941,54,1
29,30,2
155,85,2
293,185,1
727,341,3
1091,14,1
115,75,1
24,43,1
16,12,2
398,61,1
188,35,1
591,2598,3
139,1059,2
8,46,1
221,704,3
674,1894,3
17,191,3
33,110,2
80,129,1
32,74,2
1051,243,2
146,19,3
21,228,2
11,10,1
200,59,3
1206,374,3
108,878,1
1368,1110,3
195,6,1
873,18,1
2225,3472,1
1252,1594,2
70,4,1
12,65,1
636,671,3
1471,177,1
77,510,1
34,303,1
1685,851,1
62,88,2
126,2770,2
414,179,1
114,41,1
22,46,1
102,95,1
353,199,1
1265,46,2
143,252,2
826,224,1
25,121,1
455,33,1
16,68,2
31,1,1
5,108,3
6,126,2
74,239,2
33,459,2
565,1662,1
24,8,1
14,12,2
763,892,1
452,2470,2
21,6,3
7,480,1
16,5,1
1133,1030,1
9,19,1
142,18,1
42,96,2
20,15,1
25,15,3
57,138,1
89,6,2
140,957,1
392,1310,1
36,194,3
71,447,3
1067,1670,1
4,478,1
55,220,3
73,1287,1
356,489,3
566,11,1
51,7,3
50,154,2
929,85,3
12,83,3
30,3,2
1234,2155,1
23,530,1
469,1243,2
24,199,3
2321,815,2
1893,42,1
41,970,1
75,75,1
473,273,2
1,90,1
61,393,1
4,132,1
93,37,1
18,21,2
31,94,1
30,5,3
91,140,1
72,85,3
69,96,1
235,46,1
823,587,1
111,496,1
675,1477,1
71,15,1
19,131,1
781,275,1
210,80,1
203,738,1
43,10,2
21,637,2
941,289,2
421,308,1
273,653,2
38,748,2
3,25,3
1,116,1
37,559,1
4,132,2
1175,98,1
149,42,1
1847,610,1
590,284,1
683,49,3
1680,228,1
43,60,1
400,93,1
666,2278,2
39,8,1
1102,1255,1
296,1428,1
27,1148,1
85,89,3
32,71,3
70,339,1
9,42,1
20,239,1
373,453,1
1469,337,2
159,345,1
263,1939,1
300,8,1
1079,857,1
718,85,1
1439,75,2
57,886,1
882,47,2
80,36,2
32,83,2
853,636,2
342,70,1
171,540,2
1139,2279,2
132,662,2
109,259,2
32,16,3
162,1609,3
767,239,3
1237,17,1
88,44,3
152,3,1
75,15,2
38,20,1
15,92,1
132,91,2
389,35,2
581,225,1
1492,1445,1
425,1267,2
281,47,1
1063,1191,3
23,628,3
677,834,2
153,34,1
535,49,1
7,44,1
171,717,1
39,33,3
874,554,2
21,83,3
980,352,2
27,20,1
710,470,2
1011,14,1
132,307,1
1,14,1
63,412,3
2450,659,2
147,149,3
232,3,3
271,53,1
89,31,1
88,24,2
58,812,1
2553,650,1
357,58,3
178,85,1
160,188,2
419,764,1
192,199,1
152,94,1
60,71,3
1713,868,2
2465,38,1
14,10,2
303,147,2
169,198,1
807,1267,2
46,85,2
404,975,1
757,465,3
33,51,1
948,117,2
55,734,1
25,1798,1
244,149,2
1,1413,2
12,631,2
96,51,1
31,87,1
15,61,1
90,308,2
14,300,2
798,360,2
44,17,1
17,748,1
39,47,1
150,554,2
39,754,2
558,104,1
495,21,2
676,147,2
1417,1,2
56,42,1
29,2,3
49,1229,3
1120,373,2
670,115,3
569,81,1
236,61,2
36,82,1
130,11,2
92,295,3
53,42,1
987,1211,1
511,459,1
457,400,3
459,634,3
232,809,1
9,11,1
74,311,2
17,39,2
1173,527,1
52,701,1
583,149,1
51,236,3
28,69,1
6,17,3
100,445,2
6,22,1
81,18,3
462,124,1
160,310,1
123,1693,1
1,63,1
1728,101,1
728,36,1
36,2,1
1239,1681,3
47,8,3
458,46,3
1758,86,1
686,1076,2
11,240,2
1183,353,1
589,104,2
1774,1775,3
267,448,3
79,28,1
609,998,2
485,468,1
873,1198,1
632,3448,1
24,119,2
3547,4277,2
1162,837,2
1145,317,2
32,168,1
41,1,2
1238,604,2
1498,1500,1
11,111,1
496,834,1
9,21,1
415,2360,2
43,10,3
158,281,3
35,48,1
1489,2009,1
5,2644,2
132,10,1
430,1219,3
107,50,2
788,185,1
17,124,2
204,1139,1
39,75,2
729,2414,2
2053,1458,1
44,241,1
6,410,1
905,1332,2
2,24,3
725,204,1
2516,2071,2
30,42,1
44,305,1
161,1211,1
38,41,2
14,3,1
33,424,2
1071,525,1
904,334,2
2884,2,1
30,30,3
23,88,1
7,8,1
19,20,2
48,730,1
358,19,1
59,52,2
169,1586,3
925,687,2
51,9,2
30,56,3
239,11,2
3,6,2
120,531,3
637,168,1
565,710,1
190,27,1
3,2,3
40,252,1
622,227,2
129,1642,1
481,150,3
73,373,2
37,36,2
82,10,3
433,12,1
663,372,2
1164,463,1
9,382,2
469,1422,1
135,5,1
3,93,1
380,814,1
691,47,3
161,180,2
3,103,1
50,16,1
792,2068,2
1235,108,3
1749,2250,3
4,61,1
8,12,3
4,6,2
110,88,1
4,1322,2
927,976,3
639,1347,3
196,163,1
18,37,1
75,9,2
1,399,2
244,186,1
133,1227,3
5,9,1
720,4,2
106,106,1
903,708,3
149,168,2
67,20,3
493,363,1
119,107,1
868,278,1
151,1423,1
620,75,1
728,38,2
1247,2512,1
1304,684,1
46,9,2
24,146,1
40,116,1
248,21,1
2,53,1
41,316,3
123,843,2
226,34,1
42,38,1
111,93,2
84,316,2
348,2821,1
18,67,1
51,112,1
7,59,1
62,38,1
34,70,3
22,71,1
35,154,2
404,437,2
243,67,2
229,54,1
688,744,1
206,91,2
1233,879,2
2202,349,1
544,632,2
91,159,1
712,69,1
54,159,1
11,3,1
1497,205,1
1315,978,1
256,69,1
161,325,2
312,386,1
2263,474,1
97,1074,1
19,1,3
110,176,1
1416,912,2
831,2129,1
693,105,1
445,1108,2
573,532,3
15,28,2
184,116,3
1087,384,3
955,949,3
10,23,3
113,75,1
1439,185,2
1014,1432,1
1395,895,1
701,473,3
89,2059,1
8,2393,1
16,24,1
51,17,2
141,155,1
1755,851,2
481,1702,1
538,1196,2
889,352,1
109,82,1
64,22,1
132,1723,1
963,847,3
5,122,1
2335,502,3
517,1738,3
10,539,2
39,3,1
92,1463,1
29,46,3
25,67,2
14,1,3
45,513,3
17,65,1
39,61,2
1064,650,1
396,303,3
102,1591,1
203,60,1
485,125,2
6,39,2
16,23,2
301,636,1
2,478,1
1709,213,2
48,40,2
3,28,3
143,134,1
229,234,3
1429,709,1
12,1259,3
118,3,1
338,61,2
722,450,1
18,1,1
1,29,2
1148,1948,1
147,1110,3
15,44,1
432,441,1
26,49,1
108,45,1
7,336,2
92,27,1
2543,1221,1
1172,42,3
1829,1699,3
22,20,1
37,1,2
70,74,1
174,1175,2
86,19,1
52,19,3
300,289,1
476,264,2
704,696,1
166,43,3
824,748,1
743,128,2
10,49,2
4,120,2
28,383,1
230,159,2
764,163,1
337,534,3
640,525,2
427,680,1
2212,1627,1
13,476,2
56,11,3
140,227,1
7,95,1
802,1176,1
57,71,2
2,15,1
216,328,2
537,122,1
31,9,1
529,1070,1
60,78,3
10,299,2
600,1745,1
17,26,1
18,202,1
712,12,3
939,659,1
162,54,3
174,125,1
265,29,1
88,8,3
72,98,1
748,464,1
9,71,2
9,97,2
90,1594,3
1249,571,1
395,235,3
23,840,1
188,45,2
5,236,3
1428,612,1
126,38,1
44,537,3
6,567,2
20,84,3
23,15,3
435,108,2
2669,2231,3
145,99,1
74,105,1
8,47,1
366,191,1
593,199,1
64,77,1
569,1255,2
523,4,2
1479,2241,2
112,770,1
603,1533,3
7,22,2
36,108,1
14,76,3
1595,864,3
3019,646,2
735,170,1
1303,1501,2
123,94,1
176,267,2
29,45,2
30,105,1
89,319,3
232,1005,3
275,921,1
60,138,2
1254,123,1
10,267,1
119,95,3
14,47,1
998,830,1
474,675,1
14,142,1
507,151,1
81,49,3
474,359,1
76,16,1
574,113,1
479,1151,1
1575,1550,3
22,4,2
351,350,1
377,81,3
12,16,1
51,42,2
62,512,1
3171,665,1
85,286,1
27,20,2
713,199,2
23,649,2
102,192,1
658,3312,2
8,49,2
240,24,2
66,293,2
85,1388,1
5,205,1
339,793,3
332,5,1
34,43,1
239,53,3
643,544,1
823,52,2
30,30,2
42,95,1
7,6,1
44,1431,1
228,43,1
5,496,3
35,82,2
1119,2374,3
39,419,1
1091,4,1
49,181,2
31,11,1
4,12,1
46,317,2
325,112,3
18,153,1
3,479,1
49,73,1
10,30,2
30,110,3
928,583,3
87,543,1
14,24,2
62,597,1
309,1204,3
194,483,1
152,187,1
568,188,3
8,188,3
10,12,1
14,997,1
645,253,2
228,206,1
1042,62,1
606,53,3
822,1091,3
22,3,2
1654,1061,3
39,777,3
53,383,1
2,76,1
31,33,2
13,28,1
5,43,1
192,49,2
90,15,2
1350,37,3
573,612,1
53,51,1
27,117,1
4,30,1
213,503,1
1025,421,1
3,121,2
528,494,1
68,301,2
29,676,2
26,29,1
9,51,2
28,355,3
402,581,2
3826,2336,2
50,2050,2
9,43,3
614,110,1
1057,1121,3
1142,491,2
179,24,3
131,1037,1
826,154,1
15,67,2
684,408,1
56,333,1
29,15,3
1,27,2
1770,617,1
1245,554,2
18,627,1
2,1845,1
25,68,3
25,30,2
49,249,1
377,1143,1
6,334,2
58,10,1
9,35,1
210,3071,3
9,108,1
29,67,2
284,998,1
163,799,1
2941,2101,1
48,2275,1
13,27,1
805,3720,1
755,480,3
316,61,2
18,19,1
1682,1009,1
46,29,2
161,5,1
695,322,2
23,159,3
159,76,1
