10.4,16.38
33.16,32.77
26,76.46
43.33,221.18
208,453.29
130,320.85
15.6,126.97
19.07,139.26
3.47,68.27
34.67,177.49
169.71,361.81
26,225.28
5.85,196.61
33.16,192.51
13.87,196.61
3.47,147.46
175.56,312.66
17.56,147.45
40.96,471.04
27.73,158.38
20.8,241.66
26,245.76
15.61,148.82
10.4,212.99
17.56,159.74
26,98.3
5.85,135.17
29.26,2.73
74.53,382.29
15.61,189.78
19.51,217.09
31.21,139.26
124.8,434.17
109.2,206.16
15.61,208.89
126.53,200.7
13.87,139.26
24.27,135.17
31.2,244.39
36.4,180.22
33.16,173.4
9.75,169.3
29.47,299.01
21.46,192.51
50.27,228.01
21.46,203.43
97.53,361.81
57.2,262.14
26,86.01
22.53,208.89
99.48,446.46
10.4,303.1
32.93,273.07
27.73,143.36
26,136.53
45.98,105.32
17.56,207.53
31.2,217.09
170.68,122.88
10.4,27.31
20.8,174.76
13.65,170.66
52,251.22
41.6,243.03
20.8,222.55
10.4,92.84
130,391.85
10.4,116.05
103.39,400.04
20.8,131.07
117.04,116.05
31.2,163.84
17.33,311.29
5.85,120.15
62.4,671.74
50.72,158.38
130,316.76
58.93,660.82
15.61,155.65
60.47,176.13
131.73,421.89
5.85,158.38
688.59,357.72
284.27,988.5
6.93,21.84
46.8,81.92
692.49,374.1
175.56,228.01
27.73,192.51
25.2,113.32
17.56,143.36
5.2,5.46
200.92,278.53
26,61.44
39.87,120.15
700.29,393.21
52,398.68
20.8,208.89
26,92.84
53.73,258.05
34.67,279.89
13.87,124.24
19.51,173.4
31.21,174.76
117.04,83.28
9.75,122.88
146.3,266.24
15.6,84.65
26,163.84
55.47,297.64
279.07,633.51
26,188.41
13.65,158.38
144.35,435.54
25.2,140.63
56.57,176.13
22.53,230.74
25.36,200.7
3.47,5.46
32.93,192.51
31.21,116.05
26,71
17.33,139.26
17.56,178.86
170.68,122.88
26,147.45
22.53,400.04
3.47,105.13
17.56,143.36
146.3,252.58
19.07,196.61
130,397.31
10.4,174.76
1.73,98.3
46.8,253.95
19.51,159.74
10.4,109.23
183.36,339.97
9.75,151.55
230.18,741.38
175.56,442.37
26,68.26
21.46,162.47
19.07,172.03
27.73,233.47
10.4,98.3
26,240.3
48.53,282.62
146.3,364.54
58.52,177.49
17.56,234.83
17.56,199.34
41.6,162.47
5.2,101.03
218.4,819.2
26,91.48
246.13,481.96
220.13,469.67
9.75,169.3
19.07,132.44
3.47,81.92
146.3,266.24
41.6,260.78
189.21,267.6
13.65,204.8
19.51,154.28
17.33,140.63
130.69,339.97
29.47,110.59
60.47,172.03
10.4,109.23
31.2,184.32
5.85,62.8
56.57,197.97
5.85,66.9
145.6,240.3
52.67,172.03
15.6,199.34
9.75,158.38
26,94.21
208,884.73
19.51,214.35
109.2,360.45
21.46,147.45
26,176.13
126.79,334.51
10.4,245.76
103.39,364.54
13.87,155.65
13.65,159.74
235.73,720.89
27.73,218.45
19.51,193.88
5.2,180.22
19.07,172.03
29.47,126.97
21.46,200.7
58.52,136.53
60.47,159.74
29.26,8.19
