3.9,96.94
43.33,230.74
19.07,256.68
17.56,103.76
119.6,342.7
31.21,159.74
26,191.15
68.27,378.19
298.13,873.81
15.61,165.2
15.6,163.84
3.47,27.31
27,131.07
31.2,191.15
50.27,268.97
31.2,191.15
5.2,40.96
15.6,16.38
31.2,294.91
29.26,2.73
5.85,135.17
117.04,86.01
1.95,131.07
7.8,206.16
179.46,386.39
5.85,102.4
20.8,150.19
12.13,174.76
117.04,159.74
29.47,236.2
20.8,172.03
121.22,102.4
146.3,266.24
112.67,262.14
19.51,161.11
95.58,290.81
30.6,165.2
392.08,465.58
175.56,245.76
10.4,155.65
7.8,118.78
130,323.58
54.34,136.04
170.68,122.88
245.78,356.35
53.73,327.68
19.07,177.49
25.36,206.16
296.4,993.96
29.47,177.49
62.4,595.28
26,161.11
31.2,172.03
22.53,151.55
7.8,137.9
15.6,102.4
5.85,68.26
10.4,150.19
9.75,161.11
55.47,322.22
22.53,165.2
5.85,135.17
1.95,103.76
17.33,110.59
57.2,273.07
348.4,1146.88
98.23,497.37
5.85,124.24
130,320.85
33.16,169.3
110.93,197.97
85.83,307.2
79.98,393.21
58.52,131.07
126.53,221.18
29.47,200.7
27.73,170.66
10.4,90.11
55.47,622.59
31.2,232.1
26,61.44
78.03,131.07
32.93,208.89
20.8,155.65
682.73,262.14
138.5,110.59
19.51,147.45
17.33,135.17
68.27,364.54
682.73,292.18
15.6,148.82
66.32,227.33
32.93,234.83
38.13,294.91
120.71,253.07
130,360.45
36.4,176.13
31.2,192.51
17.33,225.28
19.07,178.86
70.22,350.21
211.47,682.66
29.26,10.92
58.93,398.68
28.8,151.55
74.13,385.02
85.83,344.06
195.07,349.52
130,365.91
165.81,372.73
20.8,155.65
36.4,98.3
200.92,540.67
45.07,238.93
17.33,94.21
10.4,38.23
140.45,361.81
218.4,731.82
54.62,152.92
15.61,228.01
20.9,165.3
7.8,139.26
56.57,163.84
8.67,185.69
20.8,136.53
48.77,30.04
31.2,238.93
27.73,128.34
1.95,92.84
101.43,354.98
146.3,236.2
36.4,131.07
45.07,217.09
27.31,131.07
58.52,169.3
19.07,135.17
130,350.89
5.2,73.73
12.13,147.45
149.07,249.85
17.33,140.63
25.36,155.65
15.6,137.9
22.53,207.53
20.8,172.03
19.07,204.8
26,251.22
170.68,122.88
29.26,151.55
58.93,262.14
31.2,114.69
15.6,192.51
146.3,167.93
15.6,143.36
198.97,438.27
31.2,159.74
140.45,339.97
177.51,398.68
122.89,385.02
156.05,337.92
145.6,327.68
26,58.71
50.27,218.45
56.57,155.65
116.13,491.52
31.2,147.45
9.75,129.7
13.87,109.23
29.47,176.13
31.2,202.07
17.33,98.3
19.07,116.05
10.4,21.84
10.4,38.23
98.8,275.8
32.93,151.55
97.53,782.33
52,294.91
32.93,435.54
197.02,469.67
109.24,385.02
130,364.54
130,342.7
29.71,272.09
135.2,397.31
26,62.8
55.47,221.18
36.4,185.68
156.05,356.35
8.67,196.61
26,36.86
31.2,266.24
130,349.52
31.2,234.83
24.27,199.34
142.4,117.42
189.21,285.35
146.3,223.91
12.13,212.99
15.61,147.45
