36.4,184.32
29.47,233.47
126.79,335.87
19.51,158.38
19.07,161.11
7.8,132.44
26,155.65
24.27,157.01
19.8,137.9
249.69,368.64
29.26,32.77
26,47.78
31.21,76.46
31.2,170.67
27.73,176.13
10.4,65.54
170.68,122.88
26,147.46
17.33,147.46
10.4,49.15
24.27,126.97
133.47,360.45
26,90.11
13.87,118.78
15.6,245.76
33.16,217.09
22.53,163.84
15.6,148.82
58.52,81.92
200.92,595.28
35.11,173.4
17.56,196.61
29.47,126.97
26,176.13
20.8,124.24
26,73.73
7.8,159.74
32.93,163.84
17.33,144.72
268.67,699.05
10.4,38.23
48.53,215.72
142.13,206.16
34.67,137.9
29.47,167.94
12.13,32.77
24.27,62.8
